video,label,ear,mar
0.mp4,0,0.1605,1.955
0.mp4,0,0.1563,2.2362
0.mp4,0,0.1649,2.1135
0.mp4,0,0.1669,1.7273
0.mp4,0,0.1786,1.7731
0.mp4,0,0.1782,1.7136
0.mp4,0,0.166,1.7791
0.mp4,0,0.1651,2.0556
0.mp4,0,0.1793,1.9482
0.mp4,0,0.1547,1.9476
0.mp4,0,0.1556,1.9404
0.mp4,0,0.1683,1.861
0.mp4,0,0.1708,1.8469
0.mp4,0,0.1802,1.972
0.mp4,0,0.1823,1.9726
0.mp4,0,0.186,1.8628
0.mp4,0,0.1883,1.9225
0.mp4,0,0.1782,1.9168
0.mp4,0,0.1764,2.0629
0.mp4,0,0.1777,2.1881
0.mp4,0,0.173,2.1955
0.mp4,0,0.1782,2.0662
0.mp4,0,0.1734,1.9516
0.mp4,0,0.1757,2.0431
0.mp4,0,0.184,1.8821
0.mp4,0,0.1821,1.9581
0.mp4,0,0.196,1.8182
0.mp4,0,0.1795,1.7526
0.mp4,0,0.1807,1.7772
0.mp4,0,0.1729,1.8776
0.mp4,0,0.1765,1.8189
0.mp4,0,0.1774,1.8453
0.mp4,0,0.1871,1.8534
0.mp4,0,0.1856,1.825
0.mp4,0,0.1891,1.8371
0.mp4,0,0.1996,1.8257
0.mp4,0,0.1923,1.8278
0.mp4,0,0.1944,1.8776
0.mp4,0,0.1627,1.8277
0.mp4,0,0.1898,1.8413
0.mp4,0,0.1718,1.8106
0.mp4,0,0.1818,2.0169
0.mp4,0,0.177,2.0278
0.mp4,0,0.1955,1.8943
0.mp4,0,0.1785,1.8091
0.mp4,0,0.1797,1.8435
0.mp4,0,0.1869,2.0081
0.mp4,0,0.1732,1.7276
0.mp4,0,0.1987,1.7284
0.mp4,0,0.2015,1.7832
0.mp4,0,0.1865,1.7803
0.mp4,0,0.1693,2.0106
0.mp4,0,0.185,2.0445
0.mp4,0,0.19,1.9709
0.mp4,0,0.1716,1.9805
0.mp4,0,0.1836,2.0451
0.mp4,0,0.1924,2.142
0.mp4,0,0.195,2.1572
0.mp4,0,0.1807,2.0775
0.mp4,0,0.1993,1.896
0.mp4,0,0.1811,1.8113
0.mp4,0,0.1643,1.8243
0.mp4,0,0.1749,1.9293
0.mp4,0,0.1875,1.9782
0.mp4,0,0.19,2.1375
0.mp4,0,0.1733,2.0703
0.mp4,0,0.1755,2.0068
0.mp4,0,0.1752,2.0361
0.mp4,0,0.1693,1.9232
0.mp4,0,0.1771,2.0403
0.mp4,0,0.1771,2.2418
0.mp4,0,0.1694,1.8548
0.mp4,0,0.1834,1.9157
0.mp4,0,0.1764,2.0122
0.mp4,0,0.1793,1.8928
0.mp4,0,0.1822,1.9117
0.mp4,0,0.1838,1.8405
0.mp4,0,0.176,1.7882
0.mp4,0,0.193,1.8903
0.mp4,0,0.1864,1.9916
0.mp4,0,0.1732,1.9056
0.mp4,0,0.1828,1.9623
0.mp4,0,0.1698,1.9058
0.mp4,0,0.1908,1.9343
0.mp4,0,0.2014,1.9549
0.mp4,0,0.1825,1.9478
0.mp4,0,0.1453,2.0462
0.mp4,0,0.1308,1.9311
0.mp4,0,0.1978,1.8579
0.mp4,0,0.1882,1.7056
0.mp4,0,0.1748,1.8807
0.mp4,0,0.1907,1.9082
0.mp4,0,0.179,1.962
0.mp4,0,0.1787,2.1029
0.mp4,0,0.1824,1.9927
0.mp4,0,0.1904,2.0302
0.mp4,0,0.1902,2.1281
0.mp4,0,0.1759,2.1099
0.mp4,0,0.1917,1.9941
0.mp4,0,0.1977,1.9606
0.mp4,0,0.1803,1.9906
0.mp4,0,0.1718,2.0674
0.mp4,0,0.1803,2.0349
0.mp4,0,0.1869,2.1747
0.mp4,0,0.1862,1.7724
0.mp4,0,0.1707,1.7123
0.mp4,0,0.1747,1.8913
0.mp4,0,0.1987,2.3037
0.mp4,0,0.1644,2.2165
0.mp4,0,0.183,2.1845
0.mp4,0,0.1844,2.1437
0.mp4,0,0.1902,2.204
0.mp4,0,0.1788,2.1775
0.mp4,0,0.1853,2.0108
0.mp4,0,0.1649,1.9491
0.mp4,0,0.1866,1.9995
0.mp4,0,0.1888,2.1041
0.mp4,0,0.1855,2.1247
0.mp4,0,0.1976,2.0902
0.mp4,0,0.2093,2.1145
0.mp4,0,0.1871,2.0248
0.mp4,0,0.1959,2.131
0.mp4,0,0.2048,2.0418
0.mp4,0,0.1999,2.157
0.mp4,0,0.1909,1.9682
0.mp4,0,0.1859,2.2322
0.mp4,0,0.1811,2.0788
0.mp4,0,0.2084,2.0478
0.mp4,0,0.1878,1.99
0.mp4,0,0.1961,2.0984
0.mp4,0,0.1937,2.0295
0.mp4,0,0.1936,2.0491
0.mp4,0,0.1866,2.1155
0.mp4,0,0.1955,1.9849
0.mp4,0,0.1817,1.9273
0.mp4,0,0.1836,1.953
0.mp4,0,0.1779,1.9742
0.mp4,0,0.1965,1.9731
0.mp4,0,0.1932,1.9479
0.mp4,0,0.1868,2.0074
0.mp4,0,0.2033,1.8885
0.mp4,0,0.1843,2.0048
0.mp4,0,0.1812,1.9357
0.mp4,0,0.1815,1.9514
0.mp4,0,0.1887,1.8957
0.mp4,0,0.1842,2.001
0.mp4,0,0.1873,1.9501
0.mp4,0,0.1978,1.8363
0.mp4,0,0.189,1.9895
0.mp4,0,0.2046,1.9084
0.mp4,0,0.184,1.8884
0.mp4,0,0.1673,2.0086
0.mp4,0,0.1921,2.078
0.mp4,0,0.1726,2.0514
0.mp4,0,0.1838,2.0896
0.mp4,0,0.1771,1.9654
0.mp4,0,0.1681,2.0715
0.mp4,0,0.1862,1.9863
0.mp4,0,0.1928,1.9732
0.mp4,0,0.1951,2.0445
0.mp4,0,0.1965,1.9578
0.mp4,0,0.1843,1.991
0.mp4,0,0.191,1.9127
0.mp4,0,0.1947,1.8711
0.mp4,0,0.1854,1.9477
0.mp4,0,0.1903,2.0187
0.mp4,0,0.1895,2.1292
0.mp4,0,0.1869,1.9136
0.mp4,0,0.1861,2.0052
0.mp4,0,0.1678,2.1251
0.mp4,0,0.176,1.9796
0.mp4,0,0.181,2.1392
0.mp4,0,0.1825,1.9637
0.mp4,0,0.206,2.1215
0.mp4,0,0.1973,2.0959
0.mp4,0,0.1898,1.9776
0.mp4,0,0.1798,1.9258
0.mp4,0,0.1918,2.0585
0.mp4,0,0.1765,2.1739
0.mp4,0,0.1832,2.2194
0.mp4,0,0.1945,2.147
0.mp4,0,0.1927,2.0196
0.mp4,0,0.1976,2.2297
0.mp4,0,0.2003,2.325
0.mp4,0,0.1884,2.109
0.mp4,0,0.2055,1.7711
0.mp4,0,0.1812,1.6336
0.mp4,0,0.0671,1.7061
0.mp4,0,0.1636,2.0966
0.mp4,0,0.1738,1.8858
0.mp4,0,0.1942,2.1891
0.mp4,0,0.1704,2.0808
0.mp4,0,0.1818,1.9591
0.mp4,0,0.1688,2.0003
0.mp4,0,0.1779,2.0768
0.mp4,0,0.1888,1.933
0.mp4,0,0.2005,2.0662
0.mp4,0,0.1641,1.9981
0.mp4,0,0.1616,1.9502
0.mp4,0,0.1592,1.9178
0.mp4,0,0.1748,1.9955
0.mp4,0,0.18,2.0807
0.mp4,0,0.1793,1.9669
0.mp4,0,0.1915,2.0355
0.mp4,0,0.1936,2.1293
0.mp4,0,0.1891,2.1734
0.mp4,0,0.1947,2.1262
0.mp4,0,0.198,1.9767
0.mp4,0,0.1991,2.1271
0.mp4,0,0.2054,2.172
0.mp4,0,0.2023,2.0056
0.mp4,0,0.1979,2.1467
0.mp4,0,0.1964,2.1142
0.mp4,0,0.2077,2.092
0.mp4,0,0.193,1.9809
0.mp4,0,0.1993,2.1478
0.mp4,0,0.2101,2.2261
0.mp4,0,0.2112,2.1262
0.mp4,0,0.2088,2.1017
0.mp4,0,0.2029,2.0742
0.mp4,0,0.1895,2.0109
0.mp4,0,0.1784,2.0143
0.mp4,0,0.1741,1.913
0.mp4,0,0.1892,1.9691
0.mp4,0,0.197,1.9599
0.mp4,0,0.2045,2.1002
0.mp4,0,0.1973,2.278
0.mp4,0,0.1931,2.2338
0.mp4,0,0.2027,2.0808
0.mp4,0,0.2024,2.1066
0.mp4,0,0.2056,2.1568
0.mp4,0,0.2048,2.1562
0.mp4,0,0.1992,2.2532
0.mp4,0,0.2038,2.2409
0.mp4,0,0.202,2.2202
0.mp4,0,0.1932,2.1564
0.mp4,0,0.197,2.1013
0.mp4,0,0.2096,2.2899
0.mp4,0,0.1992,2.1853
0.mp4,0,0.1979,2.1971
0.mp4,0,0.2043,2.1236
0.mp4,0,0.2043,2.2441
0.mp4,0,0.2094,2.0912
0.mp4,0,0.2084,2.1095
0.mp4,0,0.2071,2.0658
0.mp4,0,0.1989,2.0927
0.mp4,0,0.1986,2.2221
0.mp4,0,0.1943,2.0976
0.mp4,0,0.1918,2.0501
0.mp4,0,0.1833,1.9207
0.mp4,0,0.1609,2.3426
0.mp4,0,0.1734,2.1761
0.mp4,0,0.1735,2.2087
0.mp4,0,0.1742,2.1771
0.mp4,0,0.162,2.2045
0.mp4,0,0.1548,2.2028
0.mp4,0,0.148,2.081
0.mp4,0,0.1691,2.0275
0.mp4,0,0.2038,2.3378
0.mp4,0,0.1652,2.0036
0.mp4,0,0.2034,2.3443
0.mp4,0,0.0939,2.291
0.mp4,0,0.1967,1.9738
0.mp4,0,0.1933,2.455
0.mp4,0,0.1854,2.5802
0.mp4,0,0.1934,2.3961
0.mp4,0,0.2003,2.4834
0.mp4,0,0.1833,2.2406
0.mp4,0,0.1812,1.9826
0.mp4,0,0.1811,1.9851
0.mp4,0,0.166,1.8485
0.mp4,0,0.1904,1.8497
0.mp4,0,0.1838,2.0413
0.mp4,0,0.1882,2.0132
0.mp4,0,0.179,1.9311
0.mp4,0,0.174,1.9371
0.mp4,0,0.1849,2.0715
0.mp4,0,0.1811,2.0331
0.mp4,0,0.1891,2.1809
0.mp4,0,0.1817,1.9742
0.mp4,0,0.1879,1.9305
0.mp4,0,0.183,1.9981
0.mp4,0,0.2068,2.108
0.mp4,0,0.2043,2.0518
0.mp4,0,0.1885,2.0566
0.mp4,0,0.1794,1.9615
0.mp4,0,0.1853,2.065
0.mp4,0,0.2013,2.0749
0.mp4,0,0.1806,2.0352
0.mp4,0,0.1769,1.6848
5.mp4,5,0.5851,1.9641
5.mp4,5,0.6735,1.8585
5.mp4,5,0.605,2.1087
5.mp4,5,0.6065,2.2715
5.mp4,5,0.6043,1.7741
5.mp4,5,0.6166,1.985
5.mp4,5,0.5931,2.1483
5.mp4,5,0.5644,1.8135
5.mp4,5,0.2599,2.3588
5.mp4,5,0.3651,1.7325
5.mp4,5,0.4376,1.9066
5.mp4,5,0.3187,1.9544
5.mp4,5,0.5413,1.7437
5.mp4,5,0.5081,1.9005
5.mp4,5,0.5814,1.6276
5.mp4,5,0.5193,1.924
5.mp4,5,0.6114,1.8374
5.mp4,5,0.5641,2.028
5.mp4,5,0.5363,2.1494
5.mp4,5,0.4618,2.0368
5.mp4,5,0.5724,2.0111
5.mp4,5,0.5375,2.0364
5.mp4,5,0.5406,2.2235
5.mp4,5,0.5685,2.2781
5.mp4,5,0.271,2.3866
5.mp4,5,0.5164,2.3885
5.mp4,5,0.522,2.1169
5.mp4,5,0.5282,2.5113
5.mp4,5,0.4381,2.2353
5.mp4,5,0.7034,2.0312
5.mp4,5,0.5665,2.3243
5.mp4,5,0.5286,2.6697
5.mp4,5,0.55,2.5756
5.mp4,5,0.5341,2.5859
5.mp4,5,0.5137,2.5846
5.mp4,5,0.5113,1.2203
5.mp4,5,0.3579,1.0616
5.mp4,5,0.3415,1.0413
5.mp4,5,0.5977,1.6182
5.mp4,5,0.3696,1.6934
5.mp4,5,0.5841,1.7207
5.mp4,5,0.567,1.7209
5.mp4,5,0.6244,1.7348
5.mp4,5,0.5909,1.9499
5.mp4,5,0.6067,1.8211
5.mp4,5,0.5996,2.2222
5.mp4,5,0.6214,1.9552
5.mp4,5,0.5979,1.9462
5.mp4,5,0.5886,1.8963
5.mp4,5,0.364,1.8876
5.mp4,5,0.6242,1.8234
5.mp4,5,0.6229,1.8559
5.mp4,5,0.5998,1.8552
5.mp4,5,0.5889,1.6917
5.mp4,5,0.5887,2.1604
5.mp4,5,0.628,2.0471
5.mp4,5,0.3166,1.7806
5.mp4,5,0.1701,1.3384
5.mp4,5,0.5153,1.3295
5.mp4,5,0.171,1.0362
5.mp4,5,0.3605,1.2881
5.mp4,5,0.5709,1.4496
5.mp4,5,0.5956,1.4571
5.mp4,5,0.5522,1.5071
5.mp4,5,0.5928,1.6264
5.mp4,5,0.6022,1.6491
5.mp4,5,0.5812,1.6576
5.mp4,5,0.5742,1.5758
5.mp4,5,0.5843,1.6823
5.mp4,5,0.6095,1.5664
5.mp4,5,0.5955,1.7556
5.mp4,5,0.3334,1.7615
5.mp4,5,0.1469,1.9745
5.mp4,5,0.5733,1.9019
5.mp4,5,0.5136,1.7522
5.mp4,5,0.5699,2.3401
5.mp4,5,0.558,2.0067
5.mp4,5,0.5808,1.7708
5.mp4,5,0.6022,1.8037
5.mp4,5,0.6385,1.5198
5.mp4,5,0.2194,1.9731
5.mp4,5,0.6541,1.7792
5.mp4,5,0.6371,1.9415
5.mp4,5,0.5939,2.001
5.mp4,5,0.5395,2.2098
5.mp4,5,0.6146,2.6451
5.mp4,5,0.6112,2.3325
5.mp4,5,0.5868,1.6353
5.mp4,5,0.5762,2.3544
5.mp4,5,0.5159,2.056
5.mp4,5,0.5837,1.349
5.mp4,5,0.6045,1.7285
5.mp4,5,0.5698,2.1406
5.mp4,5,0.5672,1.7794
5.mp4,5,0.5672,2.2905
5.mp4,5,0.577,2.4375
5.mp4,5,0.6053,2.2934
5.mp4,5,0.5506,2.6126
5.mp4,5,0.5843,2.1914
5.mp4,5,0.5593,2.2567
5.mp4,5,0.5909,1.9436
5.mp4,5,0.5708,2.4286
5.mp4,5,0.5399,2.3954
5.mp4,5,0.5633,2.1316
5.mp4,5,0.5673,1.9425
5.mp4,5,0.2132,2.4276
5.mp4,5,0.7516,2.0618
5.mp4,5,0.6133,1.9734
5.mp4,5,0.6164,2.0114
5.mp4,5,0.6004,2.211
5.mp4,5,0.5929,2.1711
5.mp4,5,0.5595,2.2242
5.mp4,5,0.6219,2.2025
5.mp4,5,0.2595,2.2829
5.mp4,5,0.418,2.672
5.mp4,5,0.4786,2.5162
5.mp4,5,0.5799,2.2215
5.mp4,5,0.5471,2.226
5.mp4,5,0.5769,2.0584
5.mp4,5,0.5197,2.0858
5.mp4,5,0.5154,2.3606
5.mp4,5,0.4706,2.3467
5.mp4,5,0.5525,2.2923
5.mp4,5,0.5721,2.2267
5.mp4,5,0.5773,2.448
5.mp4,5,0.5582,2.2998
5.mp4,5,0.5525,2.5072
5.mp4,5,0.5782,2.3724
5.mp4,5,0.5446,2.3488
5.mp4,5,0.5367,2.5223
5.mp4,5,0.5468,2.3553
5.mp4,5,0.5327,2.6454
5.mp4,5,0.5388,2.5357
5.mp4,5,0.5542,2.1867
5.mp4,5,0.512,2.4065
5.mp4,5,0.5161,2.1782
5.mp4,5,0.5607,2.0698
5.mp4,5,0.5137,2.2103
5.mp4,5,0.5345,2.0272
5.mp4,5,0.5304,1.944
5.mp4,5,0.4714,2.1912
5.mp4,5,0.5342,1.9888
5.mp4,5,0.5411,2.1822
5.mp4,5,0.5406,2.0359
5.mp4,5,0.4864,2.1287
5.mp4,5,0.5009,2.0583
5.mp4,5,0.5741,2.0763
5.mp4,5,0.5477,2.1178
5.mp4,5,0.5968,1.6564
5.mp4,5,0.0756,1.706
5.mp4,5,0.6965,1.477
5.mp4,5,0.6158,1.6149
5.mp4,5,0.5671,1.7192
5.mp4,5,0.5512,1.071
5.mp4,5,0.5891,1.1121
5.mp4,5,0.5744,1.5702
5.mp4,5,0.604,1.6083
5.mp4,5,0.4939,1.7346
5.mp4,5,0.5915,1.6671
5.mp4,5,0.3507,1.6012
5.mp4,5,0.5569,1.6997
5.mp4,5,0.535,1.5147
5.mp4,5,0.5447,1.6767
5.mp4,5,0.5711,2.4558
5.mp4,5,0.5829,1.6052
5.mp4,5,0.6002,2.4461
5.mp4,5,0.5872,1.7268
5.mp4,5,0.5981,2.1988
5.mp4,5,0.5878,2.3846
5.mp4,5,0.5847,2.1757
5.mp4,5,0.5759,2.1693
5.mp4,5,0.5664,2.0656
5.mp4,5,0.0821,2.0526
5.mp4,5,0.5573,2.2697
5.mp4,5,0.445,2.0113
5.mp4,5,0.5464,2.3789
5.mp4,5,0.6116,2.0865
5.mp4,5,0.5831,1.7658
5.mp4,5,0.5828,2.1543
5.mp4,5,0.5012,2.0782
5.mp4,5,0.5425,2.0704
5.mp4,5,0.5054,1.598
5.mp4,5,0.4995,1.8136
5.mp4,5,0.4132,1.4658
5.mp4,5,0.4525,1.5799
5.mp4,5,0.5713,1.5941
5.mp4,5,0.5828,1.9498
5.mp4,5,0.4736,2.0313
5.mp4,5,0.6042,2.0811
5.mp4,5,0.2815,1.8413
5.mp4,5,0.5747,1.9788
5.mp4,5,0.5827,1.9785
5.mp4,5,0.5612,1.9277
5.mp4,5,0.5829,1.9689
5.mp4,5,0.5403,1.8069
5.mp4,5,0.5301,1.9833
5.mp4,5,0.5854,1.7919
5.mp4,5,0.3312,1.8077
5.mp4,5,0.58,1.7408
5.mp4,5,0.5656,1.8077
5.mp4,5,0.5608,1.8319
5.mp4,5,0.568,1.8437
5.mp4,5,0.5646,1.6925
5.mp4,5,0.5812,1.7977
5.mp4,5,0.5608,1.9052
5.mp4,5,0.5579,1.8689
5.mp4,5,0.5647,1.769
5.mp4,5,0.5637,1.7634
5.mp4,5,0.4323,2.0056
5.mp4,5,0.5396,2.0011
5.mp4,5,0.5215,1.8548
5.mp4,5,0.5732,1.8262
5.mp4,5,0.5451,1.8248
5.mp4,5,0.5577,1.7675
5.mp4,5,0.5416,1.8601
5.mp4,5,0.4408,1.8705
5.mp4,5,0.5506,1.9754
5.mp4,5,0.5726,1.7152
5.mp4,5,0.6102,1.6143
5.mp4,5,0.5633,1.8735
5.mp4,5,0.5855,1.6674
5.mp4,5,0.5642,1.864
5.mp4,5,0.5745,1.7799
5.mp4,5,0.2636,1.8156
5.mp4,5,0.5674,1.7303
5.mp4,5,0.5887,1.7506
5.mp4,5,0.5638,1.742
5.mp4,5,0.5536,1.7071
5.mp4,5,0.5837,1.6347
5.mp4,5,0.6007,1.6202
5.mp4,5,0.5532,1.7282
5.mp4,5,0.5666,1.6991
5.mp4,5,0.5856,1.8332
5.mp4,5,0.567,1.7382
5.mp4,5,0.2994,1.8532
5.mp4,5,0.5604,1.7478
5.mp4,5,0.5682,1.7022
5.mp4,5,0.575,1.8367
5.mp4,5,0.5828,1.7872
5.mp4,5,0.5689,1.6956
5.mp4,5,0.1898,1.6886
5.mp4,5,0.5807,1.7777
5.mp4,5,0.5707,1.792
5.mp4,5,0.5279,1.6761
5.mp4,5,0.5604,1.732
5.mp4,5,0.5636,1.8271
5.mp4,5,0.3202,1.8098
5.mp4,5,0.5601,1.7189
5.mp4,5,0.5724,1.6724
5.mp4,5,0.5431,1.7259
5.mp4,5,0.5628,1.6827
5.mp4,5,0.5554,1.8272
5.mp4,5,0.582,1.7272
5.mp4,5,0.5536,1.8614
5.mp4,5,0.5674,1.7941
5.mp4,5,0.582,1.6384
5.mp4,5,0.5876,1.7672
5.mp4,5,0.4639,1.6989
5.mp4,5,0.5818,1.6833
5.mp4,5,0.5502,1.6489
5.mp4,5,0.5417,1.7239
5.mp4,5,0.5491,1.7497
5.mp4,5,0.5126,1.6613
5.mp4,5,0.5707,1.7441
5.mp4,5,0.5917,1.7484
5.mp4,5,0.568,1.7109
5.mp4,5,0.539,1.7721
5.mp4,5,0.5665,1.6708
5.mp4,5,0.581,1.718
5.mp4,5,0.3289,1.8581
5.mp4,5,0.576,1.8325
5.mp4,5,0.5891,1.8101
5.mp4,5,0.2612,1.7044
5.mp4,5,0.5495,1.6729
5.mp4,5,0.5474,1.7228
5.mp4,5,0.2888,1.8922
5.mp4,5,0.5516,1.7633
5.mp4,5,0.5578,1.7884
5.mp4,5,0.5272,1.9114
5.mp4,5,0.3693,1.7068
5.mp4,5,0.5288,1.8864
5.mp4,5,0.5442,1.7362
5.mp4,5,0.5447,1.7255
5.mp4,5,0.5463,1.7265
5.mp4,5,0.5495,1.6047
5.mp4,5,0.541,1.7033
5.mp4,5,0.2701,1.8993
5.mp4,5,0.5229,1.7494
5.mp4,5,0.0963,2.0764
5.mp4,5,0.5218,1.9035
5.mp4,5,0.5313,1.9955
5.mp4,5,0.511,2.0381
5.mp4,5,0.5529,2.1
5.mp4,5,0.561,2.1024
5.mp4,5,0.564,1.9774
5.mp4,5,0.5626,1.8543
5.mp4,5,0.5406,1.7715
5.mp4,5,0.5544,2.1199
5.mp4,5,0.5654,1.9138
5.mp4,5,0.5584,1.9042
5.mp4,5,0.5358,1.856
5.mp4,5,0.4094,2.0221
5.mp4,5,0.5231,1.9913
5.mp4,5,0.5467,1.9623
5.mp4,5,0.5214,1.9475
5.mp4,5,0.5285,1.9
5.mp4,5,0.5004,1.8985
5.mp4,5,0.5333,2.0167
5.mp4,5,0.517,1.9108
5.mp4,5,0.5192,1.9715
5.mp4,5,0.223,1.9941
5.mp4,5,0.5511,1.8267
5.mp4,5,0.5317,1.9826
5.mp4,5,0.1002,1.8854
5.mp4,5,0.5216,1.7296
5.mp4,5,0.513,1.4726
5.mp4,5,0.5541,1.8295
5.mp4,5,0.5665,1.7935
5.mp4,5,0.5525,1.7621
5.mp4,5,0.5411,1.9932
5.mp4,5,0.584,1.9267
5.mp4,5,0.4986,2.0268
5.mp4,5,0.5737,2.041
5.mp4,5,0.5177,1.8508
5.mp4,5,0.5467,2.0698
5.mp4,5,0.5516,1.8685
5.mp4,5,0.537,1.7415
5.mp4,5,0.559,1.8774
5.mp4,5,0.5236,1.7894
5.mp4,5,0.5151,2.0345
5.mp4,5,0.5575,2.0849
5.mp4,5,0.5506,2.0105
5.mp4,5,0.5701,1.7172
5.mp4,5,0.11,1.9213
5.mp4,5,0.5506,1.9505
5.mp4,5,0.5816,1.8243
5.mp4,5,0.5526,1.7324
5.mp4,5,0.4436,1.9627
5.mp4,5,0.5556,1.7488
5.mp4,5,0.2365,2.086
5.mp4,5,0.5609,1.9261
5.mp4,5,0.5437,1.9729
5.mp4,5,0.5045,1.7972
5.mp4,5,0.555,2.0958
5.mp4,5,0.4103,1.8616
5.mp4,5,0.5936,1.935
5.mp4,5,0.5473,1.7611
5.mp4,5,0.5676,1.9071
5.mp4,5,0.5914,1.9186
5.mp4,5,0.5434,1.4782
5.mp4,5,0.2321,1.2139
5.mp4,5,0.6065,1.2739
5.mp4,5,0.5584,1.1966
5.mp4,5,0.3524,1.1818
5.mp4,5,0.5235,1.1836
5.mp4,5,0.3865,1.4344
5.mp4,5,0.592,1.741
5.mp4,5,0.5973,1.646
5.mp4,5,0.5629,1.7401
5.mp4,5,0.5878,1.7757
5.mp4,5,0.5862,1.8175
5.mp4,5,0.5531,1.9262
5.mp4,5,0.5539,1.7637
5.mp4,5,0.5922,1.807
5.mp4,5,0.556,1.7776
5.mp4,5,0.5536,1.8962
5.mp4,5,0.538,1.7559
5.mp4,5,0.56,1.7351
5.mp4,5,0.1071,1.7755
5.mp4,5,0.5476,1.9827
5.mp4,5,0.4502,1.8158
5.mp4,5,0.5555,2.0478
5.mp4,5,0.5514,1.6471
5.mp4,5,0.5635,2.041
5.mp4,5,0.5633,1.8819
5.mp4,5,0.5414,1.8976
5.mp4,5,0.5482,1.9672
5.mp4,5,0.53,1.8197
5.mp4,5,0.5491,1.8734
5.mp4,5,0.5931,2.0088
5.mp4,5,0.5977,1.3427
5.mp4,5,0.4232,1.0924
5.mp4,5,0.519,1.2701
5.mp4,5,0.1885,1.3025
5.mp4,5,0.5873,1.6471
5.mp4,5,0.2371,1.7184
5.mp4,5,0.2289,1.8327
5.mp4,5,0.5373,1.6953
5.mp4,5,0.4904,1.9196
5.mp4,5,0.5348,1.8033
5.mp4,5,0.5337,1.8568
5.mp4,5,0.5548,1.8433
5.mp4,5,0.5493,1.8738
5.mp4,5,0.542,1.9198
5.mp4,5,0.5763,1.7674
5.mp4,5,0.5625,1.8194
5.mp4,5,0.5536,1.6847
5.mp4,5,0.5784,1.7108
5.mp4,5,0.5511,1.6512
5.mp4,5,0.5483,1.6261
5.mp4,5,0.5393,1.7899
5.mp4,5,0.5588,1.6716
5.mp4,5,0.5567,1.7067
5.mp4,5,0.1947,2.5784
5.mp4,5,0.5741,2.0788
5.mp4,5,0.5627,2.1041
5.mp4,5,0.1154,2.2279
5.mp4,5,0.5325,2.0424
5.mp4,5,0.5527,1.9831
5.mp4,5,0.561,2.2537
5.mp4,5,0.607,2.0382
5.mp4,5,0.544,1.9268
5.mp4,5,0.5364,2.0328
5.mp4,5,0.4376,1.8005
5.mp4,5,0.551,1.7638
5.mp4,5,0.5699,1.7294
5.mp4,5,0.5638,1.7339
5.mp4,5,0.5938,1.6021
5.mp4,5,0.5464,1.7764
5.mp4,5,0.4801,1.5083
5.mp4,5,0.513,1.4849
5.mp4,5,0.5238,1.2564
5.mp4,5,0.6009,1.5894
5.mp4,5,0.6012,1.4906
5.mp4,5,0.5876,1.8498
5.mp4,5,0.5974,1.8699
5.mp4,5,0.5765,1.8043
5.mp4,5,0.5565,1.7084
5.mp4,5,0.5676,1.7425
5.mp4,5,0.5708,1.7847
5.mp4,5,0.5686,1.7929
5.mp4,5,0.5444,1.6978
5.mp4,5,0.5818,1.7964
5.mp4,5,0.5141,1.8321
5.mp4,5,0.5616,1.7948
5.mp4,5,0.5979,1.9135
5.mp4,5,0.4942,1.633
10.mp4,10,0.1941,2.4865
10.mp4,10,0.2088,2.6892
10.mp4,10,0.1903,2.5757
10.mp4,10,0.1582,2.7214
10.mp4,10,0.1962,2.226
10.mp4,10,0.1845,2.4584
10.mp4,10,0.205,3.7664
10.mp4,10,0.2151,2.582
10.mp4,10,0.1933,2.4681
10.mp4,10,0.2211,2.6209
10.mp4,10,0.1688,1.4515
10.mp4,10,0.1456,1.8642
10.mp4,10,0.1522,1.4776
10.mp4,10,0.136,1.4031
10.mp4,10,0.1592,1.5983
10.mp4,10,0.0764,2.2373
10.mp4,10,0.2068,2.5874
10.mp4,10,0.1857,2.2466
10.mp4,10,0.2116,2.5876
10.mp4,10,0.2232,2.5051
10.mp4,10,0.2322,3.2503
10.mp4,10,0.2184,2.7591
10.mp4,10,0.222,2.7445
10.mp4,10,0.2051,2.4729
10.mp4,10,0.2296,2.4812
10.mp4,10,0.1016,2.8859
10.mp4,10,0.1478,2.7033
10.mp4,10,0.1907,2.9973
10.mp4,10,0.2007,2.3301
10.mp4,10,0.1984,2.116
10.mp4,10,0.205,2.0165
10.mp4,10,0.2231,2.2072
10.mp4,10,0.2122,2.284
10.mp4,10,0.2124,2.4926
10.mp4,10,0.2166,2.5063
10.mp4,10,0.2012,2.2891
10.mp4,10,0.2088,2.4128
10.mp4,10,0.1866,2.6045
10.mp4,10,0.1967,2.1161
10.mp4,10,0.2009,2.2111
10.mp4,10,0.2161,2.2219
10.mp4,10,0.2071,2.3743
10.mp4,10,0.2067,2.4613
10.mp4,10,0.0272,2.3814
10.mp4,10,0.2002,2.0999
10.mp4,10,0.2111,2.0091
10.mp4,10,0.2022,2.2484
10.mp4,10,0.2021,2.1139
10.mp4,10,0.1999,2.4769
10.mp4,10,0.2081,3.0845
10.mp4,10,0.1886,2.8424
10.mp4,10,0.1833,2.2746
10.mp4,10,0.1691,2.3643
10.mp4,10,0.1881,1.62
10.mp4,10,0.2059,1.8515
10.mp4,10,0.1616,1.4391
10.mp4,10,0.0565,1.319
10.mp4,10,0.1623,2.521
